code,name,price,pct_change,turnover,amount,pe,market_cap,score
002601,龙佰集团,15.4,-1.848,1.48362,455823825,29.615,3671742,32.42324
301076,新瀚新材,29.99,3.129,4.01763,180866777,78.921,684280,32.42226
300685,艾德生物,16.91,-0.821,2.43483,159652316,18.582,659668,32.40666
603303,得邦照明,32.95,-0.573,1.99923,308621412,58.308,1571532,32.27946
300133,华策影视,7.39,0.0,3.63563,446657780,73.9,1395432,32.27126
000917,电广传媒,7.13,0.992,2.13318,214130553,73.505,1010718,32.24236
002847,盐津铺子,51.32,-3.679,1.60872,202683168,18.46,1399546,32.180440000000004
002632,道明光学,10.08,1.103,1.92643,110652424,28.8,629596,32.161860000000004
302132,中航成飞,60.9,-0.098,1.22572,439176884,47.411,16273036,32.15744
603727,博迈科,15.89,3.115,3.89224,170852495,72.227,447652,32.12948
300259,新天科技,5.91,-3.273,3.47398,239372916,26.803,682667,32.12896
002284,亚太股份,10.84,-0.368,1.61311,127477025,16.424,801185,32.12222
002029,七 匹 狼,8.29,-0.719,2.11278,117725990,16.918,584465,32.06856
301165,锐捷网络,63.89,-0.031,1.05995,750578443,72.984,7115023,32.0269
603040,新坐标,95.13,-0.596,1.90329,245655054,47.804,1298105,32.01858
003035,南网能源,6.36,1.597,1.0715,258136264,69.508,2409091,31.934
002462,嘉事堂,13.75,0.146,3.20451,128537112,36.184,401097,31.84702
002243,力合科创,7.33,2.517,2.1083,184715880,50.171,887373,31.7676
300580,贝斯特,23.4,-1.266,2.76436,307237292,41.786,1175435,31.730719999999998
002703,浙江世宝,15.88,-0.251,3.72037,344737903,72.379,1306340,31.687739999999998
603725,天安新材,10.95,-0.455,4.01957,127745625,29.595,333819,31.67414
300841,康华生物,46.25,0.872,1.99771,111524398,27.331,601004,31.611420000000003
920060,万源通,30.44,-0.393,3.89277,112578114,37.113,462824,31.60654
002410,广联达,8.83,-2.431,1.94769,271271482,35.792,1458667,31.60238
300403,汉宇集团,10.51,0.67,2.29523,105078961,26.839,633753,31.600459999999998
000928,中钢国际,5.78,-0.345,1.28551,106654844,17.09,829225,31.53602
000531,穗恒运Ａ,6.89,0.878,1.90566,119586960,23.556,717526,31.44532
600222,太龙药业,8.1,2.792,4.00476,186142013,74.654,464848,31.38552
603369,今世缘,24.66,-3.747,1.30324,402366761,11.809,3074609,31.365479999999998
300627,华测导航,30.14,-2.617,2.1079,418730537,34.172,2388656,31.3648
603268,松发股份,150.76,-4.823,2.90054,1038863170,50.932,14635454,31.332079999999998
002444,巨星科技,30.62,-3.711,1.21753,432082438,14.573,3657492,31.30206
002985,北摩高科,30.66,-1.478,2.8159,287295040,51.1,1017463,31.1978
002821,凯莱英,112.07,-2.174,1.35517,485399391,35.465,4043272,31.18834
002315,焦点科技,24.93,-0.835,1.82882,119509135,15.705,1028130,31.152639999999998
000768,中航西飞,21.13,-2.312,1.53166,909578033,50.928,5875429,31.12732
605580,恒盛能源,25.03,-2.909,4.86816,341871414,44.696,700840,31.00932
603416,信捷电气,55.62,0.944,1.56882,121020276,33.107,874005,30.96964
002870,香山股份,41.04,1.584,3.09866,163083420,57.0,542038,30.94932
000830,鲁西化工,12.99,-2.404,1.57069,391662886,27.29,2473710,30.929380000000002
600621,华鑫股份,12.95,1.172,1.16943,159956396,21.583,1373865,30.854860000000002
600038,中直股份,27.68,-2.156,1.16136,216243703,34.813,2269464,30.85472
301059,金三江,14.62,-0.273,5.83619,175783308,44.303,337947,30.85338
603617,君禾股份,7.71,1.314,3.45018,102938444,59.308,300545,30.84236
600101,明星电力,9.19,-0.433,3.54607,178535117,27.343,503486,30.79314
300446,航天智造,16.2,-1.4,2.4813,150469414,15.544,1369564,30.7626
300718,长盛轴承,67.94,-0.323,3.33535,444725226,79.929,2029905,30.7017
002553,南方精工,17.93,-2.129,3.53805,162025965,18.078,633663,30.6891
002866,传艺科技,18.41,2.392,4.2055,138841609,61.367,533010,30.587
001215,千味央厨,41.64,2.059,4.70457,186607132,63.091,404576,30.58614
301525,儒竞科技,49.62,-0.321,3.25658,111285102,37.308,655165,30.550159999999998
300969,恒帅股份,99.02,-1.453,4.92808,383840557,66.456,1625115,30.49716
301658,首航新能,30.56,1.495,5.48918,162617331,78.359,1260206,30.46336
002978,安宁股份,27.54,-0.649,1.1439,116463617,18.02,1299860,30.3408
300193,佳士科技,8.64,-0.69,3.69497,132642740,20.571,411480,30.319940000000003
002044,美年健康,5.05,0.198,2.33899,453913336,72.143,1976698,30.27198
300507,苏奥传感,7.4,2.21,1.79756,101916151,49.333,592479,30.22512
603638,艾迪精密,24.53,-1.049,1.684,350539570,52.191,2089186,30.221
000683,博源化工,6.78,-2.446,1.27705,293047347,27.12,2520012,30.216099999999997
002039,黔源电力,20.66,-1.337,2.1098,187707129,14.719,883335,30.2086
002803,吉宏股份,22.01,0.0,2.54534,167285692,32.851,987248,30.09068
002841,视源股份,34.46,0.996,1.02026,180841228,23.284,2398473,30.02852
001308,康冠科技,20.41,0.84,1.24728,121848588,28.347,1437050,30.01456
300012,华测检测,14.0,-2.845,1.76774,357593366,23.045,2355959,30.00048
301020,密封科技,24.89,1.138,3.29242,119349941,41.483,364390,29.99884
603300,海南华铁,5.12,-0.967,1.43568,146002630,19.692,1021222,29.97036
603926,铁流股份,19.95,3.368,2.41931,109504308,60.455,468260,29.942619999999998
600490,鹏欣资源,7.56,0.132,2.26713,340673012,74.19,1672943,29.93026
003015,日久光电,12.9,-0.922,3.82023,121317939,33.947,362576,29.87446
000958,电投产融,6.31,-4.539,1.72018,593706451,24.833,11557727,29.82336
001332,锡装股份,46.02,-1.202,4.20531,130586834,22.34,711865,29.80462
000025,特 力Ａ,15.78,1.219,3.07203,191676376,47.616,680210,29.80106
603966,法兰泰克,9.15,-1.507,2.1354,101245891,14.758,476173,29.7498
002582,好想你,9.37,-2.497,3.60731,116739068,4.685,419502,29.72362
000099,中信海直,16.78,-2.043,2.88911,376863684,41.95,1301742,29.64922
000875,电投绿能,5.96,-0.997,1.31953,263334046,42.571,2161853,29.64806
002317,众生药业,21.85,-2.455,3.47538,580816646,66.212,1857098,29.58576
601069,西部黄金,26.94,-1.319,1.7649,423496663,52.219,2454232,29.5728
002871,伟隆股份,20.46,-2.664,6.2766,193119685,34.678,515293,29.5612
301179,泽宇智能,21.14,1.684,2.25181,112305465,57.135,854918,29.555619999999998
301529,福赛科技,103.77,-2.178,5.52244,365316093,65.264,1228884,29.51088
002294,信立泰,30.35,-3.097,1.89814,643679646,52.328,3383468,29.50528
002448,中原内配,13.2,-1.419,1.87225,143610199,18.857,776701,29.4875
000534,万泽股份,29.75,-2.523,3.50584,529781943,74.843,1515907,29.44268
300378,鼎捷数智,37.45,-0.795,3.37472,341918967,61.393,1016962,29.364440000000002
002276,万马股份,11.14,0.27,1.74973,195957152,32.318,1126338,29.30946
603456,九洲药业,12.61,-0.943,1.05987,119073124,15.378,1121591,29.29074
600258,首旅酒店,12.85,-1.154,1.35843,194611276,17.69,1434835,29.25486
603637,镇海股份,16.61,-0.06,4.71612,186152367,59.321,396457,29.25224
600468,百利电气,6.04,3.072,2.50527,163640999,73.748,656992,29.22654
600323,瀚蓝环境,28.89,-4.811,1.80989,429481089,11.938,2355538,29.18678
600048,保利发展,5.05,-2.697,1.09793,669168637,56.111,6045074,29.10486
300725,药石科技,32.08,-0.062,2.13947,138182813,36.455,750054,29.09294
301028,鼎熔岩,17.02,-0.468,2.71543,115246333,27.902,653653,29.02686
002668,TCL智家,9.92,-1.392,1.53601,165834241,9.538,1075439,28.89602
605305,中际联合,38.07,-1.755,2.04254,165876817,15.228,809064,28.82008
600273,嘉化能源,7.04,-1.538,1.70848,157701717,9.514,923162,28.80296
603185,弘元绿能,18.45,0.0,1.85019,230860093,66.848,1260277,28.70038
603050,科林电气,20.03,-0.1,1.98459,160800235,31.297,807848,28.66918
002899,英派斯,24.43,0.784,3.12946,112087196,56.814,361068,28.61092
600452,涪陵电力,10.51,-1.684,1.82616,296966867,40.423,1614905,28.60032
300531,优博讯,15.74,2.474,3.07074,147313624,61.198,505378,28.56348
300845,捷安高科,13.17,0.534,5.97954,116801728,65.85,270829,28.56108
000738,航发控制,19.03,0.211,1.43683,358682914,76.12,2502795,28.50666
601702,华峰铝业,16.98,-4.821,1.46015,250163270,14.15,1695505,28.4573
603087,甘李药业,54.83,-2.956,1.06686,329485287,28.409,3275023,28.26572
001376,百通能源,12.35,-2.603,5.53692,147748835,28.068,569212,28.26484
002967,广电计量,18.13,0.166,1.37848,136767208,23.855,1155389,28.25496
600993,马应龙,23.27,-1.273,1.00613,100406961,17.237,1003062,28.193260000000002
600633,浙数文化,10.95,0.091,1.37286,189521907,24.333,1388542,28.018720000000002
002170,芭田股份,11.53,-2.039,2.04051,186430980,12.215,1118816,27.964019999999998
000923,河钢资源,14.15,-2.144,2.18674,194505451,16.283,923611,27.94148
600216,浙江医药,11.96,-1.726,1.50962,172200704,13.143,1150119,27.84124
600285,羚锐制药,20.67,-1.478,1.12821,131727062,15.425,1172228,27.82242
300192,科德教育,17.3,1.051,2.22501,125161576,46.035,569418,27.60302
603919,金徽酒,18.91,-0.053,1.3334,126663402,27.014,959229,27.5078
300801,泰和科技,27.46,1.591,3.86479,144814998,78.976,599809,27.502580000000002
002675,东诚药业,12.64,1.689,1.18934,110350363,53.288,1042289,27.44568
000968,蓝焰控股,6.86,-2.14,1.90993,126887652,19.6,663707,27.39986
002674,兴业科技,16.01,-3.844,4.46395,208709579,46.636,473177,27.395899999999997
600826,兰生股份,10.26,-0.388,1.77566,133499648,22.8,754657,27.38732
300525,博思软件,8.91,-1.22,3.0131,165690850,38.891,675782,27.3662
600389,江山股份,23.33,-1.851,1.45955,147213746,18.815,1004706,27.3661
002011,盾安环境,10.97,-1.791,1.36673,159597361,10.755,1178921,27.36046
301061,匠心家居,37.53,-1.857,1.46153,104790999,9.525,1067344,27.35206
000676,智度股份,5.64,1.075,2.02119,142067632,49.912,710521,27.26738
000581,威孚高科,17.92,-1.593,1.01884,145008473,16.291,1732480,27.25868
600288,大恒科技,13.1,1.158,1.88739,107012639,54.927,572208,27.24878
300099,尤洛卡,7.91,-1.001,2.60904,121810485,31.831,583177,27.21508
301498,乖宝宠物,41.86,-0.238,1.45837,108595543,24.917,1676379,27.20274
603950,长源东谷,62.49,-4.581,2.97128,607167906,52.075,2025493,27.199559999999998
605162,新中港,9.05,-2.056,4.17769,168687139,29.194,400776,27.18738
002987,京北方,11.61,-0.172,1.27554,148761925,30.553,1208545,27.03508
600916,中国黄金,7.8,-2.133,1.70788,224187420,48.75,1310400,27.01676
301069,凯盛新材,22.53,-2.341,4.41936,427825782,73.82,1021002,26.81572
002100,天康生物,6.37,0.951,1.98059,171771388,42.467,869665,26.81418
300951,博硕科技,44.69,0.835,2.12064,143103767,51.965,757051,26.74628
603686,福龙马,14.66,-0.543,1.67579,101910869,39.622,609021,26.72258
002941,新疆交建,10.94,-2.321,1.8264,144586612,15.629,798348,26.689799999999998
002043,兔 宝 宝,12.06,-1.871,1.11654,108739320,14.023,1000684,26.62008
300341,麦克奥迪,15.1,1.139,1.48957,115577738,45.523,781290,26.39614
300629,新劲刚,21.5,1.367,3.61558,168304865,67.188,540560,26.332160000000002
002003,伟星股份,8.74,-2.018,1.1861,105475500,15.891,1039090,26.3182
603360,百傲化学,19.12,-0.778,1.6731,226125121,63.733,1350300,26.0122
002373,千方科技,7.64,1.058,1.41148,147236845,44.941,1207264,25.99696
300917,特发服务,26.09,-1.473,2.60457,114455514,35.593,440921,25.79014
600461,洪城环境,9.21,-2.125,1.0726,127768340,9.903,1182707,25.7702
300999,金龙鱼,25.18,-2.403,1.48513,203699930,43.414,13651567,25.76126
000680,山推股份,10.45,-2.336,1.38197,192064366,12.911,1567649,25.755940000000002
002597,金禾实业,21.05,-4.665,2.31816,280751277,33.413,1196313,25.64132
603383,顶点软件,29.02,-1.124,2.00132,119457611,33.356,596010,25.63064
300226,上海钢联,17.13,-0.925,1.69985,106593487,25.567,655164,25.6247
002588,史丹利,8.74,-2.455,1.49221,112396010,9.711,1006754,25.619419999999998
000159,国际实业,5.86,1.034,3.71832,104107750,74.083,281682,25.53864
605018,长华集团,15.04,-2.211,3.56883,253995224,75.2,706979,25.50466
300980,祥源新材,27.88,0.978,3.76073,103869975,75.351,384926,25.455460000000002
300592,华凯易佰,12.58,-2.253,3.58089,158380437,33.105,508687,25.40278
603085,天成自控,12.29,-4.802,4.87584,242628884,55.864,488036,25.34568
603223,恒通股份,9.4,-1.157,1.8893,125084679,22.381,663473,25.3076
000513,丽珠集团,29.74,-2.3,1.07025,181999111,13.101,2640636,25.2405
300867,圣元环保,20.34,-1.881,2.92982,114664597,22.266,552721,25.216639999999998
002033,丽江股份,8.67,-1.477,2.30375,109612636,22.317,476408,25.1765
000403,派林生物,11.74,-0.761,1.18922,132967248,26.682,1115767,25.09544
600737,中粮糖业,13.24,-4.127,1.23658,354293261,29.773,2831835,25.09216
300970,华绿生物,20.9,-2.7,4.08845,105148157,22.473,331658,25.0769
000957,中通客车,10.29,-3.107,2.16194,133687300,15.916,610098,25.002879999999998
002830,名雕股份,15.23,-4.514,10.7314,151508519,46.152,283120,24.995199999999997
601890,亚星锚链,8.86,-1.006,1.50366,127673699,26.767,850028,24.98932
002063,远光软件,5.33,-0.929,1.36262,128233933,33.863,1020947,24.93824
603915,国茂股份,16.12,0.813,1.24823,131256866,44.778,1076627,24.93546
300239,东宝生物,5.19,-2.075,5.4923,171300002,55.927,308090,24.7596
000411,英特集团,10.1,-3.257,2.20553,126132509,10.521,570498,24.64006
603012,创力集团,7.56,0.0,2.31808,113192178,47.25,488754,24.63616
300631,久吾高科,26.16,-0.646,3.25143,103272834,43.513,327082,24.56486
002412,汉森制药,6.02,-4.293,3.69147,110581709,15.291,302926,24.50394
002516,旷达科技,6.24,0.483,1.5263,138336942,48.0,917803,24.5016
300674,宇信科技,16.2,-1.159,1.4849,168751109,25.714,1140572,24.4928
603599,广信股份,10.96,-2.837,1.50081,152407980,15.222,997655,24.49062
300816,艾可蓝,83.89,0.878,3.42755,168928225,69.497,671120,24.4891
002541,鸿路钢构,16.79,-3.395,2.19397,183756743,18.25,1158541,24.202939999999998
002469,三维化学,6.8,-2.579,3.25814,139930204,23.448,441227,23.77928
601330,绿色动力,8.14,-3.555,2.20105,179223994,18.5,1164496,23.737099999999998
002006,精工科技,15.36,0.327,1.355,107785985,42.419,798403,23.691
601222,林洋能源,6.05,0.332,1.33578,163931443,50.417,1234938,23.66756
002891,中宠股份,28.69,-1.307,1.20977,111308169,23.352,923525,23.49854
002984,森麒麟,15.1,-3.329,1.73843,188710792,13.853,1564793,23.48986
601966,玲珑轮胎,11.53,-2.946,1.03537,176509678,12.266,1687419,23.23274
300611,美力科技,25.81,-2.787,3.24992,124991610,37.406,544784,23.13884
301127,武汉天源,12.53,-2.186,2.3107,187408882,36.853,844616,23.0634
603809,豪能股份,9.85,-1.598,1.35088,122805404,30.628,906484,22.90776
300129,泰胜风能,9.53,-0.314,1.92453,132420104,41.525,1056737,22.90706
000950,重药控股,5.24,-1.504,1.20134,108589596,23.818,905569,22.89068
002300,太阳电缆,7.72,1.18,2.14863,119499042,67.072,557642,22.83726
300018,中元股份,12.29,-1.206,3.16228,141948892,42.379,600625,22.70656
301225,恒勃股份,90.61,-1.703,6.36928,183175300,67.619,936726,22.629559999999998
300357,我武生物,20.83,-1.745,1.36067,137002121,28.628,1090625,22.48634
603297,永新光学,124.02,1.531,1.43599,194647349,62.636,1375837,22.46498
000801,四川九洲,11.99,-2.362,2.22476,268964068,68.319,1218573,22.36352
301050,雷电微力,34.75,-0.572,1.98844,145783591,51.866,860338,22.26088
300697,电工合金,17.0,-1.506,3.30096,185797129,44.386,735488,22.08392
603396,金辰股份,29.53,0.442,2.82533,116444557,73.825,409072,21.976660000000003
001316,润贝航科,37.34,-2.634,2.38907,135628712,23.152,601777,21.87614
603058,永吉股份,10.01,-0.989,2.40063,100265831,51.045,415102,21.83426
603027,千禾味业,7.85,-1.875,1.19845,117099447,30.054,1046503,21.771900000000002
920982,锦波生物,155.16,-1.996,1.37506,118137544,27.365,1785354,21.76212
600267,XD海正药,9.76,-1.91,1.23143,145890534,21.217,1169991,21.732860000000002
003010,若羽臣,24.38,-2.946,2.78344,154420120,38.698,758363,21.72888
920077,吉林碳谷,17.13,-0.811,2.05504,107143847,56.238,1006699,21.67708
920394,民士达,63.34,-3.592,3.68702,352662329,72.805,926348,21.59804
300132,青松股份,6.18,-3.438,3.29277,103810436,20.111,319247,21.27154
300049,福瑞医科,42.12,-2.815,2.31939,229712577,72.621,1111931,21.19378
603358,华达科技,37.3,-2.966,2.49738,435958776,67.818,1752142,21.09676
300363,博腾股份,14.17,0.854,1.64661,115081516,78.722,770058,20.85522
600395,盘江股份,5.25,-2.416,1.54065,174789728,34.314,1126978,20.8333
605299,舒华体育,15.36,0.196,2.56229,158892619,69.818,626165,20.71258
002458,益生股份,8.26,-1.078,1.96432,155482797,55.067,1182165,20.69464
300774,倍杰特,13.63,-2.294,6.24388,166224445,68.15,557145,20.60576
600155,华创云信,5.55,0.909,1.32802,162267645,69.375,1228516,20.38304
605088,冠盛股份,32.06,-3.405,2.78645,180492126,20.551,649940,20.3579
001298,好上好,20.37,0.345,2.09449,173489949,78.346,881031,20.22398
301039,中集车辆,7.48,-4.348,1.62023,177567145,15.583,1401845,20.196460000000002
301381,赛维时代,19.48,-3.755,3.11751,119678899,27.659,785937,19.970019999999998
605167,利柏特,13.41,-3.177,2.16004,134516348,27.367,617316,19.78908
600559,老白干酒,12.25,-2.468,1.07871,122200446,26.064,1120566,19.75342
300529,健帆生物,16.09,-2.662,1.35227,111897578,23.319,1284956,19.71854
300761,立华股份,17.74,-2.581,1.20438,138626886,25.584,1501402,19.66576
603103,横店影视,16.61,-3.374,2.36848,249829859,66.44,1053406,19.61496
600645,中源协和,18.55,0.379,1.69365,146231875,74.2,868045,19.5243
600197,伊力特,10.3,-3.377,2.22977,108873363,22.514,487370,19.32854
300445,康斯特,22.66,-3.245,4.52326,146412739,46.245,481366,19.31152
002372,伟星新材,8.74,-4.481,1.29467,168032905,18.596,1391441,19.146340000000002
600508,上海能源,12.69,-1.322,1.48412,135493502,40.935,917129,19.00224
002557,洽洽食品,19.89,-3.117,1.67536,168795943,31.672,1006146,18.99972
300109,新开源,17.49,-1.242,1.33383,101411939,44.846,845433,18.94166
600702,舍得酒业,38.26,-1.265,1.30664,165682976,56.24,1270580,18.81828
300257,开山股份,27.64,-3.052,1.22465,327323380,74.703,2746407,18.2933
300792,壹网壹创,29.77,-0.634,2.38617,153147831,66.156,705379,17.87034
605208,永茂泰,15.67,-1.694,3.49978,182087177,74.619,517016,16.91756
603992,松霖科技,32.45,-3.709,1.49375,218552688,67.604,1437671,16.8605
000937,冀中能源,5.25,-3.493,1.09281,198033513,30.277,1855112,16.70662
603927,中科软,14.3,-2.256,1.45649,173206934,53.061,1188387,16.14498
002434,万里扬,7.2,-2.439,1.65449,157212837,40.0,945072,15.99198
300848,美瑞新材,15.19,-1.937,3.27645,126003907,79.947,649961,15.741900000000001
603099,长白山,37.37,-1.216,1.82063,185844836,77.854,1017794,14.99326
603655,朗博科技,32.3,-3.061,3.39396,114214969,75.116,342380,12.60492
600721,百花医药,7.36,-3.916,4.44873,126799030,69.5,283027,12.149460000000001
600882,妙可蓝多,18.55,-2.368,1.19947,113619922,78.602,946150,10.29494
300859,西域旅游,28.88,-3.957,3.20419,145081252,60.167,447640,9.537380000000002
000998,隆平高科,8.16,-2.625,1.03032,110898314,68.0,1199070,9.18564
301153,中科江南,18.58,-3.179,1.83406,113587826,64.069,660825,9.131120000000001
